articulationpoint	averagebetweenness	averagecloseness	averagenodeconnectivity	averageeccentricity	averagepathlength	clusteringcoefficient	cohesiveness	compactness	globalefficiency	networkcentralization	networkdensity	networkdiameter	networkheterogeneity
ATPIF1	1	7312.96517553795	4.03627348448669e-05	27.1319365798414	4.22885994714987	2.38045590854893	0.0316829578671487	0.999999652161935	28.3452005665749	0.439834087767305	0.773371218822101	0.00256082459460514	6	3.66986891005184
THNSL2	1	7311.98942997358	4.03655835886802e-05	27.1328803322008	4.22876557191393	2.38027171873026	0.0316783409442169	0.999999652174034	28.3428309831617	0.439861708817058	0.773465513890307	0.00256091366986322	6	3.67004165252778
BSDC1	1	7312.95743676859	4.03627565756684e-05	27.1325028312571	4.22885994714987	2.38045444771469	0.0316828990031166	0.999999652169195	28.3454390240413	0.439834323816738	0.773371165376946	0.00256087803975999	6	3.66980693101396
TMEM70	1	7312.95894677236	4.03627523319826e-05	27.1323140807852	4.22885994714987	2.38045473275552	0.03168292507534	0.999999652166775	28.346743231062	0.439834271856172	0.773371183191998	0.00256086022470837	6	3.66982939547881
ADAP2	1	7312.35522838807	4.03647064487019e-05	27.1317478293696	4.22876557191393	2.38034076987033	0.031679636357111	0.999999652159516	28.3454390240413	0.439852805151177	0.773465620780616	0.00256080677955352	6	3.67011898531203
NAT6	1	7312.24745186863	4.03649754233964e-05	27.132691581729	4.22876557191393	2.38032042508138	0.0316791414458094	0.999999652171614	28.3441349414138	0.439855422776101	0.773465531705358	0.00256089585481161	6	3.67001605004049
ANO8	1	7311.96913929784	4.03656252958963e-05	27.1328803322008	4.22876557191393	2.38026788849417	0.03167832068316	0.999999652174034	28.3428309831617	0.439862073134865	0.773465513890307	0.00256091366986322	6	3.67004291011661
C6orf62	1	7312.261608154	4.03649373475818e-05	27.132691581729	4.22876557191393	2.38032309733913	0.0316792375219349	0.999999652171614	28.3428309831617	0.439855082508616	0.773465531705358	0.00256089585481161	6	3.67001339507385
WDR89	1	7312.98933559832	4.03626633342038e-05	27.1321253303133	4.22885994714987	2.38046046920214	0.0316836402442171	0.999999652164355	28.3480475624937	0.439833326173855	0.773371201007049	0.00256084240965676	6	3.66980909737248
STMN3	1	7312.95894677236	4.03627524308551e-05	27.1325028312571	4.22885994714987	2.38045473275552	0.0316829378481883	0.999999652169195	28.3454390240413	0.43983427927911	0.773371165376946	0.00256087803975999	6	3.66980452041291
FAM188A	1	7312.96224990564	4.03627426183208e-05	27.1319365798414	4.22885994714987	2.38045535628233	0.0316831149033867	0.999999652161935	28.3423541137143	0.439834164965862	0.773371218822101	0.00256082459460514	6	3.66984924040964
MRPS6	1	7312.42412231027	4.03645053322586e-05	27.1308040770102	4.22876557191393	2.38035377485801	0.0316799390217901	0.999999652147416	28.3504180956969	0.439850635277905	0.773465709855874	0.00256071770429544	6	3.67020739356926
DAGLB	1	7312.95602114005	4.03627606959405e-05	27.132691581729	4.22885994714987	2.38045418048892	0.0316828965757599	0.999999652171614	28.3441349414138	0.43983437280813	0.773371147561894	0.00256089585481161	6	3.66978299953515
MTG1	1	7312.28822197054	4.03648713065062e-05	27.1321253303133	4.22876557191393	2.38032812118368	0.0316793076529553	0.999999652164355	28.3454390240413	0.439854344074726	0.773465585150513	0.00256084240965676	6	3.67008460168929
CCDC88C	1	7312.99830124575	4.03626371200362e-05	27.1311815779539	4.22885994714987	2.38046216163204	0.0316838507122366	0.999999652152256	28.3462662933834	0.439833020348803	0.773371290082307	0.00256075333439867	6	3.66990322093818
RELL1	1	7312.95602114005	4.03627606857569e-05	27.132691581729	4.22885994714987	2.38045418048892	0.031682908961112	0.999999652171614	28.3441349414138	0.43983437280813	0.773371147561894	0.00256089585481161	6	3.66978223094357
UBXN2B	1	7312.95856927142	4.03627529906227e-05	27.1323140807852	4.22885994714987	2.38045466149531	0.0316829834129269	0.999999652166775	28.342592548438	0.439834283732872	0.773371183191998	0.00256086022470837	6	3.66981915906773
SRFBP1	1	7312.95639864099	4.03627596614801e-05	27.132691581729	4.22885994714987	2.38045425174913	0.0316829707124212	0.999999652171614	28.3428309831617	0.439834360931429	0.773371147561894	0.00256089585481161	6	3.66978170690376
RPS19BP1	1	7312.97130992831	4.03627161386803e-05	27.1315590788977	4.22885994714987	2.38045706652728	0.031683586097112	0.999999652157096	28.343562670787	0.439833871017511	0.773371254452204	0.00256078896450191	6	3.66986485806499
RAVER2	1	7312.96328803321	4.03627393487028e-05	27.1325028312571	4.22885994714987	2.38045555224789	0.0316834317593563	0.999999652169195	28.3426879223275	0.43983414121246	0.773371165376946	0.00256087803975999	6	3.66977056221243
ITPRIP	1	7312.96215553038	4.03627430118327e-05	27.1321253303133	4.22885994714987	2.38045533846728	0.031683144249334	0.999999652164355	28.3480475624937	0.439834164965862	0.773371201007049	0.00256084240965676	6	3.66983987690533
C15orf41	1	7312.95602114005	4.03627606919196e-05	27.132691581729	4.22885994714987	2.38045418048892	0.0316829134648788	0.999999652171614	28.3441349414138	0.43983437280813	0.773371147561894	0.00256089585481161	6	3.66978195145568
IFT80	1	7311.07946394864	4.03677517625186e-05	27.1328803322008	4.22867119667799	2.38009994600258	0.0316783229343873	0.999999652174034	28.3428309831617	0.439875326048861	0.773465513890307	0.00256091366986322	6	3.67004277038454
KIAA1715	1	7312.98348433371	4.03626801877393e-05	27.1325028312571	4.22885994714987	2.38045936466894	0.0316837614987239	0.999999652169195	28.3454390240413	0.439833510262722	0.773371165376946	0.00256087803975999	6	3.66975340831063
INTS4	1	7312.97631181576	4.03627042009378e-05	27.1302378255946	4.22885994714987	2.38045801072502	0.0316826632300195	0.999999652140156	28.3464258970433	0.439833721074159	0.773371379157565	0.00256066425914059	6	3.67003117242839
ARHGAP10	1	7312.96253303133	4.036274169259e-05	27.1319365798414	4.22885994714987	2.38045540972748	0.0316830314417622	0.999999652161935	28.3466001497584	0.439834151604573	0.773371218822101	0.00256082459460514	6	3.66986765231589
SHE	1	7312.20602114004	4.03650905425759e-05	27.132691581729	4.22876557191393	2.38031260427372	0.0316788874397245	0.999999652171614	28.3428309831617	0.439856935570876	0.773465531705358	0.00256089585481161	6	3.6700351238233
CRIPAK	1	7312.23933559829	4.03650033476479e-05	27.1321253303133	4.22876557191393	2.38031889298694	0.0316790577523054	0.999999652164355	28.3454390240413	0.43985605758575	0.773465585150513	0.00256084240965676	6	3.67010011260317
MYPOP	1	7312.0439788599	4.0365473145394e-05	27.132691581729	4.22876557191393	2.3802820158301	0.0316783730242768	0.999999652171614	28.3428309831617	0.43986077768368	0.773465531705358	0.00256089585481161	6	3.67006705297413
VPS26B	1	7312.97517931294	4.03627051103278e-05	27.1313703284258	4.22885994714987	2.3804577969444	0.0316835767026359	0.999999652154676	28.3448667261221	0.439833741858389	0.773371272267256	0.00256077114945029	6	3.66988952470778
CHID1	1	7312.9961306153	4.03626433376581e-05	27.1321253303133	4.22885994714987	2.38046175188586	0.0316844716097014	0.999999652164355	28.3425448614933	0.439833116846999	0.773371201007049	0.00256084240965676	6	3.66975089155701
HSPB6	1	7312.16638354096	4.03651948798503e-05	27.1325028312571	4.22876557191393	2.38030512195205	0.0316785894806225	0.999999652169195	28.3454390240413	0.439858046933175	0.77346554952041	0.00256087803975999	6	3.67007439308759
BHLHB9	1	7312.98905247263	4.0362664211295e-05	27.1321253303133	4.22885994714987	2.38046041575699	0.0316835741636425	0.999999652164355	28.3438964953193	0.439833335081381	0.773371201007049	0.00256084240965676	6	3.66980658189414
TAF3	1	7312.23980747446	4.0365012082846e-05	27.1296715741789	4.22876557191393	2.3803189820622	0.0316763680675543	0.999999652132895	28.3455673682755	0.439856132408959	0.773465816746184	0.00256061081398574	6	3.670444543351
MEX3D	1	7312.99924499811	4.03626341326337e-05	27.1315590788977	4.22885994714987	2.38046233978256	0.0316841750125447	0.999999652157096	28.3422110528801	0.439832999564578	0.773371254452204	0.00256078896450191	6	3.66982831261508
NUDT9	1	7312.33361645901	4.03647526854089e-05	27.1323140807852	4.22876557191393	2.38033669022351	0.0316794513483968	0.999999652166775	28.346743231062	0.439853225289483	0.773465567335462	0.00256086022470837	6	3.67004498233651
JAZF1	1	7312.95838052095	4.03627537219044e-05	27.1323140807852	4.22885994714987	2.38045462586521	0.031682889220553	0.999999652166775	28.3439918737571	0.439834291155811	0.773371183191998	0.00256086022470837	6	3.66982831244691
CCNB1IP1	1	7312.99358248395	4.03626510718726e-05	27.1313703284258	4.22885994714987	2.38046127087946	0.0316836741683838	0.999999652154676	28.3532661326871	0.439833183653442	0.773371272267256	0.00256077114945029	6	3.66990332533639
LRP10	1	7312.9562098905	4.03627602347046e-05	27.132691581729	4.22885994714987	2.38045421611902	0.0316829560751555	0.999999652171614	28.3428309831617	0.43983436686978	0.773371147561894	0.00256089585481161	6	3.66978261523938
KLF13	1	7312.96885617214	4.0362722953411e-05	27.1309928274821	4.22885994714987	2.38045660333594	0.0316827180655921	0.999999652149836	28.3445805771625	0.439833933370191	0.773371307897359	0.00256073551934706	6	3.6699777457375
CASP8AP2	1	7312.98159682901	4.03626854990879e-05	27.1294828237071	4.22885994714987	2.38045900836791	0.0316822020359763	0.999999652130475	28.3426729174317	0.439833498386015	0.773371450417772	0.00256059299893413	6	3.67009658610602
ARHGAP24	1	7312.31804454506	4.0364801344242e-05	27.1323140807852	4.22876557191393	2.38033375073999	0.0316794919273667	0.999999652166775	28.3428309831617	0.43985372114175	0.773465567335462	0.00256086022470837	6	3.67005238843363
GLIS2	1	7312.96508116272	4.03627340536188e-05	27.1306153265383	4.22885994714987	2.38045589073388	0.031682713811865	0.999999652144996	28.3502272933253	0.439834041745088	0.773371343527462	0.00256069988924382	6	3.67004933796738
NCKAP5	1	7312.2384862212	4.03650089348951e-05	27.1317478293696	4.22876557191393	2.38031873265148	0.031678867401499	0.999999652159516	28.3424494876038	0.439856034426185	0.773465620780616	0.00256080677955352	6	3.67014686350325
ESPN	1	7312.02142317857	4.03655206475979e-05	27.1328803322008	4.22876557191393	2.38027775803276	0.0316783431954471	0.999999652174034	28.3428309831617	0.439861201384994	0.773465513890307	0.00256091366986322	6	3.67004151279566
ZYG11B	1	7312.99301623255	4.03626522747383e-05	27.1313703284258	4.22885994714987	2.38046116398915	0.0316840909995982	0.999999652154676	28.3429904001602	0.439833185138031	0.773371272267256	0.00256077114945029	6	3.66982121956667
SLCO3A1	1	7311.99433748585	4.03655710483896e-05	27.132691581729	4.22876557191393	2.38027264511295	0.0316783741498941	0.999999652171614	28.3428309831617	0.439861555607615	0.773465531705358	0.00256089585481161	6	3.67006698310758
SPINT2	1	7313.00132125329	4.03626285450734e-05	27.1319365798414	4.22885994714987	2.3804627317137	0.0316844109805031	0.999999652161935	28.3452005665749	0.439832956511536	0.773371218822101	0.00256082459460514	6	3.66977873627888
SGOL2	1	7312.97848244622	4.0362701250475e-05	27.1302378255946	4.22885994714987	2.3804584204712	0.031682346383838	0.999999652140156	28.344151353723	0.439833704743694	0.773371379157565	0.00256066425914059	6	3.67008061210244
PVRL4	1	7312.07719894297	4.03654064264686e-05	27.1321253303133	4.22876557191393	2.38028828672827	0.0316782418303692	0.999999652164355	28.346743231062	0.439860184145536	0.773465585150513	0.00256084240965676	6	3.67014744843283
SNX27	1	7313.01585503968	4.03625845935799e-05	27.1308040770102	4.22885994714987	2.38046547523164	0.0316843022571874	0.999999652147416	28.3489704318129	0.439832465113033	0.773371325712411	0.00256071770429544	6	3.66992998490675
CADM4	1	7312.96319365796	4.03627404927507e-05	27.1323140807852	4.22885994714987	2.38045553443284	0.0316830870366678	0.999999652166775	28.3454390240413	0.439834153089161	0.773371183191998	0.00256086022470837	6	3.6698226527266
SRPX2	1	7312.04756511889	4.03654676635051e-05	27.1325028312571	4.22876557191393	2.38028269280206	0.0316783572656428	0.999999652169195	28.3428309831617	0.439860746507336	0.77346554952041	0.00256087803975999	6	3.67009542310849
CXorf40A	1	7311.96668554173	4.03656299476025e-05	27.1328803322008	4.22876557191393	2.38026742530282	0.0316783268740358	0.999999652174034	28.3428309831617	0.439862098966692	0.773465513890307	0.00256091366986322	6	3.6700425258534
NHEJ1	1	7312.96055115137	4.03627475435039e-05	27.1319365798414	4.22885994714987	2.3804550356114	0.0316827791916435	0.999999652161935	28.3437534276626	0.439834216926429	0.773371218822101	0.00256082459460514	6	3.66987338199841
BCL9L	1	7312.15222725555	4.03652357288554e-05	27.1325028312571	4.22876557191393	2.3803024496943	0.0316784909877398	0.999999652169195	28.3454390240413	0.439858567132675	0.77346554952041	0.00256087803975999	6	3.67008050647818
EMILIN2	1	7312.09588523974	4.03653383419071e-05	27.132691581729	4.22876557191393	2.38029181410849	0.0316786448631812	0.999999652171614	28.3428309831617	0.439859242620077	0.773465531705358	0.00256089585481161	6	3.67005018016426
TMEM161A	1	7312.95734239337	4.03627569145638e-05	27.1325028312571	4.22885994714987	2.38045442989964	0.0316829416134504	0.999999652169195	28.3441349414138	0.439834326785914	0.773371165376946	0.00256087803975999	6	3.66980759480238
TSPAN1	1	7312.03095507739	4.03654995340776e-05	27.132691581729	4.22876557191393	2.38027955735298	0.0316783673961914	0.999999652171614	28.3428309831617	0.43986099176122	0.773465531705358	0.00256089585481161	6	3.67006740230685
FBXL6	1	7312.95790864477	4.03627550471403e-05	27.1323140807852	4.22885994714987	2.38045453678995	0.0316828700794856	0.999999652166775	28.3439918737571	0.439834301547924	0.773371183191998	0.00256086022470837	6	3.66982950028833
ZBTB38	1	7312.97480181202	4.03627064200645e-05	27.1309928274821	4.22885994714987	2.38045772568419	0.0316832417519395	0.999999652149836	28.353123017255	0.439833752250501	0.773371307897359	0.00256073551934706	6	3.66997502053362
CCNY	1	7312.98848622116	4.03626653902603e-05	27.1321253303133	4.22885994714987	2.38046030886668	0.0316840925168443	0.999999652164355	28.342592548438	0.439833343988907	0.773371201007049	0.00256084240965676	6	3.66977772364426
PAN3	1	7312.98584371461	4.03626730639521e-05	27.1315590788977	4.22885994714987	2.38045981004523	0.031683440631969	0.999999652157096	28.3407641945344	0.439833409310762	0.773371254452204	0.00256078896450191	6	3.66986726879411
PRDM2	1	7312.97215930539	4.03627135773308e-05	27.1315590788977	4.22885994714987	2.38045722686275	0.031683417338578	0.999999652157096	28.3433719139114	0.439833848748697	0.773371254452204	0.00256078896450191	6	3.66986209795289
REXO4	1	7312.976406191	4.03627018436787e-05	27.1321253303133	4.22885994714987	2.38045802854007	0.0316844900115654	0.999999652164355	28.3493520183543	0.439833729981689	0.773371201007049	0.00256084240965676	6	3.66975305769633
SH2B1	1	7312.24622499055	4.0364991413607e-05	27.1313703284258	4.22876557191393	2.38032019348571	0.0316786673705636	0.999999652154676	28.3477613862378	0.439855893984192	0.77346565641072	0.00256077114945029	6	3.67020745006699
GPSM3	1	7312.1083427708	4.0365332751435e-05	27.1319365798414	4.22876557191393	2.3802941656953	0.0316783207912427	0.999999652161935	28.3439918737571	0.439859414238389	0.773465602965565	0.00256082459460514	6	3.67016663197462
STXBP4	1	7312.95941864854	4.03627509011234e-05	27.1323140807852	4.22885994714987	2.38045482183078	0.0316829290161532	0.999999652166775	28.346743231062	0.439834258494883	0.773371183191998	0.00256086022470837	6	3.66982915092325
ATPAF2	1	7312.3919403548	4.03646241160569e-05	27.1298603246508	4.22876557191393	2.38034769992541	0.0316793633809287	0.999999652135315	28.3544279641813	0.43985189628663	0.773465798931133	0.00256062862903736	6	3.67037679351607
SIL1	1	7312.96442053603	4.0362736678301e-05	27.1321253303133	4.22885994714987	2.38045576602851	0.0316832733488405	0.999999652164355	28.3452959495615	0.439834099644006	0.773371201007049	0.00256084240965676	6	3.66982855733416
ATPAF1	1	7312.95781426954	4.03627553239397e-05	27.1321253303133	4.22885994714987	2.3804545189749	0.0316828011846734	0.999999652164355	28.3425448614933	0.439834303032512	0.773371201007049	0.00256084240965676	6	3.66985455037155
ERP27	1	7312.12825594567	4.03652880450217e-05	27.1323140807852	4.22876557191393	2.38029792467119	0.0316785606087902	0.999999652166775	28.3441349414138	0.439858944514862	0.773465567335462	0.00256086022470837	6	3.67010688566981
ZG16B	1	7312.96630804076	4.03627316438803e-05	27.1317478293696	4.22885994714987	2.38045612232955	0.0316828934757241	0.999999652159516	28.3464570684549	0.439834043229676	0.773371236637152	0.00256080677955352	6	3.66989368123104
CCDC107	1	7312.29775386936	4.03648551239336e-05	27.1323140807852	4.22876557191393	2.3803299205039	0.0316793226803243	0.999999652166775	28.3441349414138	0.439854246091938	0.773465567335462	0.00256086022470837	6	3.67005958490991
ANKRD13D	1	7312.99348810871	4.03626517045703e-05	27.1319365798414	4.22885994714987	2.38046125306441	0.0316838810011488	0.999999652161935	28.3466001497584	0.439833207406844	0.773371218822101	0.00256082459460514	6	3.66981493182938
